head_idx,layer,head_in_layer,avg_synergy,avg_redundancy,syn_rank,red_rank,syn_red_score
33,1,1,0.03152669654883366,0.003444249916389532,457,361,0.5657546337157988
34,1,2,0.01892195810878347,0.0025111450431789754,187,159,0.5057369814651368
35,1,3,0.020551213849101396,0.002855684361812705,216,222,0.47572815533980584
36,1,4,0.03377176997167631,0.003939091253811593,505,522,0.46601941747572817
37,1,5,0.011903660312639865,0.0022794388242222377,59,114,0.4324801412180053
38,1,6,0.017377134050318047,0.002971339219640789,154,241,0.4042365401588703
39,1,7,0.014095456765444193,0.0023830530545499947,92,128,0.4492497793468667
40,1,8,0.017552471412567487,0.0027106212050891816,155,198,0.44307149161518095
41,1,9,0.014320306403110985,0.001899703150471859,97,48,0.5242718446601942
42,1,10,0.012309136979634273,0.002248858041274707,65,105,0.4457193292144748
43,1,11,0.013321360854846333,0.0019717236941521506,78,57,0.499558693733451
44,1,12,0.008989751054120813,0.0018399988939083302,18,40,0.4616063548102383
45,1,13,0.02198192621583196,0.002406718404602395,250,133,0.5842894969108562
46,1,14,0.011284547514893732,0.00205677678778724,47,72,0.4589585172109444
47,1,15,0.012113413507532632,0.0018793227718662167,61,44,0.4960282436010591
48,1,16,0.038671103357740454,0.003052271953717948,629,259,0.8075904677846425
49,1,17,0.019152529715514826,0.00305456361134169,191,261,0.41924095322153576
50,1,18,0.04198757599301207,0.005361145549890005,718,942,0.2833186231244484
51,1,19,0.018001800037659964,0.00309533629468771,167,275,0.3857016769638129
52,1,20,0.024367243917250155,0.0035799367930142573,287,400,0.38128861429832306
53,1,21,0.05719399281006802,0.0053547912503965995,1049,937,0.5798764342453663
54,1,22,0.04387519949182301,0.004926580565214094,778,830,0.4351279788172992
55,1,23,0.02811848659000675,0.004107135902700306,367,581,0.2921447484554281
56,1,24,0.035424124243667046,0.0039128289976443804,549,514,0.5119152691968226
57,1,25,0.05423522029327995,0.004956133811264304,999,841,0.6204766107678729
58,1,26,0.01083651950333783,0.002200304728502451,36,93,0.43071491615180935
59,1,27,0.048863061183872666,0.0037889607113751394,899,467,0.8623124448367167
60,1,28,0.02975026612118994,0.004263745110779429,407,634,0.28067078552515445
61,1,29,0.008409131444859672,0.0016722905276177812,16,25,0.4730803177405119
62,1,30,0.013181986087910243,0.00227792393891886,75,113,0.4474845542806708
63,1,31,0.02465404267811244,0.00438537963568614,295,668,0.15180935569285084
64,2,0,0.04552824410494219,0.005076128319318165,821,877,0.4315975286849073
65,2,1,0.03572521687007293,0.004933438344131163,554,833,0.23477493380406
66,2,2,0.03084152776709454,0.0038808590528689214,432,500,0.4210061782877317
67,2,3,0.03844015740723125,0.004917304844266275,623,827,0.30097087378640774
68,2,4,0.06141075189685682,0.006183654572294601,1099,1045,0.5286849073256841
69,2,5,0.023798032102355086,0.0036163319282847533,278,412,0.3627537511032657
70,2,6,0.028151883602178372,0.003074332248115093,369,266,0.5719329214474845
71,2,7,0.0267837571382707,0.0034510315408941452,339,366,0.45719329214474846
72,2,8,0.015396401273331022,0.002471713037154325,117,147,0.45454545454545453
73,2,9,0.026818396229324096,0.00344862140773365,340,364,0.45984112974404234
74,2,10,0.012924724102272762,0.0022077954340864437,70,94,0.45984112974404234
75,2,11,0.03727794187510934,0.004670368144864473,592,763,0.3300970873786408
76,2,12,0.026464326218547617,0.0034171889410674647,328,354,0.4580759046778464
77,2,13,0.021900015560843526,0.002641573874302953,247,185,0.5357458075904677
78,2,14,0.01688335288961953,0.0024228373303887426,142,137,0.4854368932038835
79,2,15,0.010909038921912816,0.0017675694658933199,38,33,0.4854368932038835
80,2,16,0.039472633435757694,0.005916231325618685,653,1023,0.15445719329214475
81,2,17,0.03926070006318426,0.003628401707789429,647,418,0.6831421006178288
82,2,18,0.015992668019120183,0.002352743154993088,127,121,0.48631950573698146
83,2,19,0.03598292820742174,0.0045381763586205895,561,725,0.33627537511032657
84,2,20,0.018469974578254465,0.003006732266212654,176,251,0.4148278905560459
85,2,21,0.013354523883400304,0.0022205647189515996,80,96,0.46690203000882613
86,2,22,0.014814828901271015,0.0022441069413726765,107,102,0.4854368932038835
87,2,23,0.021531304062640134,0.0025137081190602845,240,161,0.5507502206531333
