num_heads_removed,mean_kl_div,order_type
0,0.0,syn_red
7,0.004196218601767517,syn_red
14,0.013185905990637063,syn_red
21,0.01986736513208598,syn_red
28,0.027923284257606915,syn_red
35,0.03632729552919045,syn_red
42,0.040159706707345325,syn_red
49,0.050434811242545646,syn_red
56,0.061513767546663684,syn_red
63,0.07025292806793004,syn_red
70,0.07820761694650476,syn_red
77,0.09567191333432372,syn_red
84,0.11109700377564877,syn_red
91,0.12073920057931294,syn_red
98,0.1325373041521137,syn_red
105,0.13939226762546847,syn_red
112,0.14636035061751804,syn_red
119,0.17302958004487057,syn_red
126,0.18096501574230692,syn_red
133,0.19097015572090945,syn_red
140,0.20048500918783246,syn_red
147,0.2168249752993385,syn_red
154,0.22363330012497804,syn_red
161,0.24211616547157366,syn_red
168,0.25935738827101884,syn_red
175,0.28164484035223725,syn_red
182,0.3074224199168384,syn_red
189,0.3227054824742178,syn_red
196,0.3610314255269865,syn_red
203,0.38400976539899906,syn_red
210,0.4338207410338024,syn_red
217,0.43538134365032116,syn_red
224,0.4569939579659452,syn_red
231,0.469408994835491,syn_red
238,0.4958228568701694,syn_red
245,0.5236936351905267,syn_red
252,0.5346072085512181,syn_red
259,0.5389315550836424,syn_red
266,0.5597772961792846,syn_red
273,0.5990095236959557,syn_red
280,0.6210114049104353,syn_red
287,0.6730701155029237,syn_red
294,0.710147136511902,syn_red
301,0.7410933159602185,syn_red
308,0.7039072648932536,syn_red
315,0.7165675226598978,syn_red
322,0.7404000221441189,syn_red
329,0.7463080646470189,syn_red
336,0.7724127661436796,syn_red
343,0.7791596847896775,syn_red
350,0.8113069920490186,syn_red
357,0.7707663190240661,syn_red
364,0.7770808529108763,syn_red
371,0.7851571347564459,syn_red
378,0.8022015360494454,syn_red
385,0.7999845556914806,syn_red
392,0.8038715528324246,syn_red
399,0.8073914339145024,syn_red
406,0.8347046233092745,syn_red
413,0.8453733712434769,syn_red
420,0.8375121791536609,syn_red
427,0.8673770551880201,syn_red
434,0.8849477604031563,syn_red
441,0.8793480295687914,syn_red
448,0.9010300390422344,syn_red
455,0.9608526768783728,syn_red
462,0.975697131206592,syn_red
469,0.9992851047466199,syn_red
476,1.011423591648539,syn_red
483,1.0323080944518248,syn_red
490,1.0526186011731624,syn_red
497,1.0848016808430354,syn_red
504,1.1043796269843975,syn_red
511,1.1890751188000044,syn_red
518,1.8429760202765464,syn_red
525,1.913960008819898,syn_red
532,1.6881921956936519,syn_red
539,2.2478175908327103,syn_red
546,2.639697923262914,syn_red
553,2.5979527393976847,syn_red
560,2.702278741449118,syn_red
567,2.5508827676375705,syn_red
574,2.5471088943382103,syn_red
581,3.171988474826018,syn_red
588,3.274398958683014,syn_red
595,3.3627006063858667,syn_red
602,3.9092049409945804,syn_red
609,3.950359728932381,syn_red
616,3.6808422366778055,syn_red
623,3.5377721985181174,syn_red
630,4.785437343517939,syn_red
637,3.614925779402256,syn_red
644,4.044504977762699,syn_red
651,4.03272722090284,syn_red
658,4.092870868990818,syn_red
665,4.308590382834276,syn_red
672,4.304095524301132,syn_red
679,4.313203805188338,syn_red
686,4.376648517201344,syn_red
693,4.454053489863872,syn_red
700,4.492712535957495,syn_red
707,4.461457176506519,syn_red
714,5.366224474211534,syn_red
721,5.995280390977859,syn_red
728,5.481089355548223,syn_red
735,7.329219738642375,syn_red
742,7.555178962151209,syn_red
749,8.129208745559056,syn_red
756,7.863619122902552,syn_red
763,8.266669257481892,syn_red
770,7.9407207051912945,syn_red
777,8.182283194859822,syn_red
784,9.180355834960938,syn_red
791,9.475887950261434,syn_red
798,9.493743526935578,syn_red
805,9.019589201609294,syn_red
812,10.169337125619252,syn_red
819,9.9508718252182,syn_red
826,9.364814178148906,syn_red
833,9.409751363595326,syn_red
840,9.912381641070048,syn_red
847,9.694609220822652,syn_red
854,9.733685247103374,syn_red
861,9.982864888509114,syn_red
868,10.781413968404134,syn_red
875,10.877299578984578,syn_red
882,10.936276010672252,syn_red
889,10.443214154243469,syn_red
896,9.870368417104086,syn_red
903,9.764980642000834,syn_red
910,9.341817998886109,syn_red
917,8.969673426946004,syn_red
924,9.380667225519817,syn_red
931,8.935143987337748,syn_red
938,8.943740193049113,syn_red
945,9.18186977704366,syn_red
952,9.349710003534954,syn_red
959,9.624965500831603,syn_red
966,9.822927665710449,syn_red
973,10.25358476638794,syn_red
980,11.128300348917643,syn_red
987,10.640205907821656,syn_red
994,9.566103418668112,syn_red
1001,11.10934853553772,syn_red
1008,11.199969339370728,syn_red
1015,9.983385578791301,syn_red
1022,9.708261688550314,syn_red
1029,9.947261540095012,syn_red
1036,9.542419791221619,syn_red
1043,9.431480113665263,syn_red
1050,9.596403352419536,syn_red
1057,10.060096168518067,syn_red
1064,10.675835545857748,syn_red
1071,10.85184415181478,syn_red
1078,10.306707493464152,syn_red
1085,10.257030661900838,syn_red
1092,10.834979740778605,syn_red
1099,11.647728157043456,syn_red
1106,12.203957891464233,syn_red
1113,13.328506024678548,syn_red
1120,13.903116750717164,syn_red
1127,14.284881862004598,syn_red
1134,16.095365238189697,syn_red
1141,15.551884126663207,syn_red
1148,14.908444484074911,syn_red
1152,15.0418466091156,syn_red
0,0.0,random_0
7,0.003313973084247361,random_0
14,0.013205752492649481,random_0
21,0.02064909979623432,random_0
28,0.026811573359494408,random_0
35,0.059028270448713255,random_0
42,0.0650732110758933,random_0
49,0.07337134663248435,random_0
56,0.08043917984080812,random_0
63,0.0835113237456729,random_0
70,0.0931376604285712,random_0
77,0.09669837257824838,random_0
84,0.1056385096317778,random_0
91,0.11901306702444951,random_0
98,0.13715341923137506,random_0
105,0.1525851173326373,random_0
112,0.15276019722223283,random_0
119,0.15965832682947317,random_0
126,0.1726380495975415,random_0
133,0.17210939836998781,random_0
140,0.18194809419413407,random_0
147,0.18884512241929768,random_0
154,0.1912981997554501,random_0
161,0.20510517147680124,random_0
168,0.2292985336855054,random_0
175,0.2261226506282886,random_0
182,0.22706046899159749,random_0
189,0.22951585749785106,random_0
