head_idx,layer,head_in_layer,avg_synergy,avg_redundancy,syn_rank,red_rank,syn_red_score
59,7,3,0.2120267985906446,0.023442940518724854,98,111,0.3508771929824561
60,7,4,0.25259719982704987,0.00791533537486491,122,79,0.6783625730994152
61,7,5,0.26326642254564386,0.010802187768304319,124,94,0.6023391812865497
62,7,6,0.18670699693632736,0.005022009102517208,85,56,0.5964912280701754
63,7,7,0.2216559627185092,0.009187953295116864,108,87,0.5497076023391813
64,8,0,0.2405082338659722,0.03433707231528516,116,119,0.4093567251461988
65,8,1,0.2278780424996392,0.040297959763159356,112,125,0.3508771929824561
66,8,2,0.24780311112674633,0.03685348572718774,118,121,0.4093567251461988
67,8,3,0.24341806905290542,0.006815166592924012,117,73,0.6842105263157895
68,8,4,0.2524971477535649,0.007210267904638715,121,78,0.6783625730994152
69,8,5,0.19828569515647024,0.02286095821314136,90,108,0.3216374269005848
70,8,6,0.16844072999501317,0.0030095369420483045,74,26,0.7076023391812866
71,8,7,0.1811995718607816,0.018285783883112996,81,102,0.30409356725146197
72,9,0,0.09043734973470992,0.005095441640818241,32,58,0.27485380116959063
73,9,1,0.25286101860392235,0.008145077003668807,123,80,0.6783625730994152
74,9,2,0.18041438463591714,0.01775105274224167,80,101,0.30409356725146197
75,9,3,0.2174160393791905,0.004585224487460858,105,50,0.7485380116959064
76,9,4,0.18724759494770313,0.02478890388981737,86,112,0.27485380116959063
77,9,5,0.1928066688683053,0.01099891637533196,88,95,0.38596491228070173
78,9,6,0.21266936933538597,0.003658526193090134,99,37,0.7894736842105263
79,9,7,0.16515044062001438,0.007143316781067434,71,77,0.391812865497076
80,10,0,0.13486016863169567,0.008169804366566192,56,81,0.2807017543859649
81,10,1,0.16067375638465364,0.023037134778745864,69,109,0.19298245614035087
82,10,2,0.21168981861522718,0.03991840824868457,97,124,0.26900584795321636
83,10,3,0.18345313539613972,0.006905952387282015,82,75,0.4678362573099415
84,10,4,0.17437694731891085,0.004975253221613782,78,55,0.5614035087719298
85,10,5,0.13314525694291304,0.02082189916407332,54,107,0.11695906432748537
86,10,6,0.2219030863611441,0.029998468018175375,109,116,0.38596491228070173
87,10,7,0.22434020550711922,0.0025533451896546013,110,19,0.9590643274853801
88,11,0,0.17337394098679862,0.00438554171563521,76,46,0.6023391812865497
89,11,1,0.199298776720048,0.002820103524636117,92,22,0.8362573099415205
90,11,2,0.16711622207927063,0.003913595181168191,72,42,0.6023391812865497
91,11,3,0.11694143393438709,0.006862457299476836,45,74,0.2573099415204678
92,11,4,0.18460268047587727,0.00890287981001446,83,85,0.4152046783625731
93,11,5,0.015475379838821943,0.003594104773940955,7,35,0.2631578947368421
94,11,6,0.11837589116472653,0.005505522744143034,47,62,0.3391812865497076
95,11,7,0.2088479972001133,0.0034641906057711965,96,31,0.8070175438596491
96,12,0,0.09229197649398425,0.001636616148384967,35,8,0.5847953216374269
97,12,1,0.14463665633517678,0.005170028937118906,60,60,0.4269005847953216
98,12,2,0.1341498142203395,0.00590891134514835,55,64,0.3742690058479532
99,12,3,0.14898291058020124,0.006017513871460842,63,68,0.39766081871345027
100,12,4,0.15564677216277692,0.003656100188925859,67,36,0.6081871345029239
101,12,5,0.12843855477572985,0.004514134314430311,53,47,0.4619883040935672
102,12,6,0.11800075679203827,0.01508929146289673,46,99,0.11695906432748537
103,12,7,0.11661237828877628,0.004606905018583293,44,52,0.38011695906432746
104,13,0,0.16212082727954222,0.009484313316143939,70,91,0.30409356725146197
105,13,1,0.025443522465974585,0.004526965149966763,12,48,0.21637426900584794
106,13,2,0.08439929412039439,0.0017486092051034654,29,11,0.5321637426900585
107,13,3,0.12151755687551319,0.009132937425494142,50,86,0.21637426900584794
108,13,4,0.09228619893520461,0.0018333470282695513,34,12,0.5555555555555556
109,13,5,0.0822261176383581,0.004775118885448703,28,53,0.2807017543859649
110,13,6,0.04442977602808932,0.009723317596758284,19,92,0.0
111,13,7,0.013332712315980103,0.0022276369388612087,6,17,0.36257309941520466
112,14,0,0.06743116667681415,0.003400366033720816,25,29,0.40350877192982454
113,14,1,0.1404843521594682,0.0034172263120125137,59,30,0.5964912280701754
114,14,2,0.06662469855049939,0.01109702024257083,24,97,0.0
115,14,3,0.11203304771221914,0.0029117514615165647,41,23,0.5321637426900585
116,14,4,0.14966518849383695,0.0026148316283603978,64,20,0.6842105263157895
117,14,5,0.034182134403280835,0.0020255210816676654,15,15,0.4269005847953216
118,14,6,0.09172506246373718,0.008252576434860784,33,82,0.14035087719298245
119,14,7,0.11939037228736796,0.002250688967490975,48,18,0.6023391812865497
120,15,0,0.039099401271053935,0.0039003283620613885,17,40,0.29239766081871343
121,15,1,0.040714954235198816,0.0017313805045344655,18,10,0.47368421052631576
122,15,2,0.04445469344829648,0.0018524224180092015,20,13,0.4678362573099415
123,15,3,0.15366695430998284,0.0039029290453805763,65,41,0.5672514619883041
124,15,4,0.08134490284227602,0.008830396119609406,27,84,0.0935672514619883
125,15,5,0.012872305983157879,0.0015875702354197388,5,6,0.42105263157894735
126,15,6,0.12041699872525148,0.004562143243176579,49,49,0.4269005847953216
127,15,7,0.05436529007916817,0.0016067482459179968,22,7,0.5146198830409356
